station_id,station_name,PM25,msa_id,msa_name,census_id,census_tract,pct_people_of_color,pct_low_income,pct_unemployed
21285,Melville,1.6,41860,"San Francisco-Oakland-Fremont, CA",06001404600,Alameda County,0.417916497770572,0.086137008512363,0.055648535564854
21293,MM Arroyo Blvd,13.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037463900,Los Angeles County,0.411930926216641,0.105298233922026,0.079207920792079
21313,Los Alamos,0.7,41860,"San Francisco-Oakland-Fremont, CA",06001451701,Alameda County,0.456743869209809,0.078237102835668,0.036309523809524
283492,Calabas1,1.1,42100,"Santa Cruz-Watsonville, CA",06087110700,Santa Cruz County,0.79532967032967,0.237962316817865,0.029166666666667
283535,E Fifth,2.7,42100,"Santa Cruz-Watsonville, CA",06087110201,Santa Cruz County,0.849872773536896,0.50763358778626,0.112251882272416
283528,YellowBigHouse,0.4,25260,"Hanford-Corcoran, CA",06031001601,Kings County,0.837953091684435,0.577260859245193,0.112197928653625
283540,Javier Gonzalez-Rocha,2.3,41500,"Salinas, CA",06053014601,Monterey County,0.857200811359026,0.443574958813839,0.064041540458676
283542,Hanford1,1.6,25260,"Hanford-Corcoran, CA",06031000901,Kings County,0.727995612832465,0.622492229443346,0.154430379746835
283538,Hanford2,1.2,25260,"Hanford-Corcoran, CA",06031001001,Kings County,0.578985246491544,0.200335133122324,0.075488069414317
21399,Calistoga High School,0.1,34900,"Napa, CA",06055202000,Napa County,0.42785590445001,0.175990675990676,0.005858659831564
21423,Swiss Creek,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511707,Santa Clara County,0.488349514563107,0.090363454484828,0.00752508361204
21427,Grundy Park,1.0,41860,"San Francisco-Oakland-Fremont, CA",06081604000,San Mateo County,0.538344026886648,0.071799572257867,0.019412090959512
21431,Palo Alto Leland Manor,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511100,Santa Clara County,0.569909622541201,0.068757752968279,0.062275449101796
21439,Keys Middle School,0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510700,Santa Clara County,0.582148829431438,0.070443143812709,0.027125372146874
21449,"Saratoga, CA",0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085507500,Santa Clara County,0.699147381242387,0.062815381938403,0.041101202016285
283608,Olympus,0.0,41860,"San Francisco-Oakland-Fremont, CA",06041121200,Marin County,0.270620204603581,0.081226828446242,0.027034718269778
21645,Hilgard &amp; Le Roy,1.5,41860,"San Francisco-Oakland-Fremont, CA",06001422500,Alameda County,0.553615401835684,0.417325227963526,0.028267103646047
283792,Wallers Way,1.0,39820,"Redding, CA",06089010807,Shasta County,0.152370689655172,0.194563019546169,0.030334728033473
283812,Swindon Ct,2.8,46700,"Vallejo, CA",06095253207,Solano County,0.391492713666798,0.129972430090587,0.016168148746968
21707,Norrbom Rd,0.0,42220,"Santa Rosa-Petaluma, CA",06097150205,Sonoma County,0.337931034482759,0.181692414111137,0.072010287183883
21713,SouthEast Taylor Mountain,0.3,42220,"Santa Rosa-Petaluma, CA",06097151505,Sonoma County,0.055172413793103,0.174501992031872,0.074882995319813
21723,Everson Street,1.3,41860,"San Francisco-Oakland-Fremont, CA",06075021700,San Francisco County,0.492829204693611,0.226386149463073,0.057983193277311
21733,Miravalle Ave,0.4,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510001,Santa Clara County,0.418663092645334,0.048947458497347,0.033395176252319
21783,Woodmont,0.0,41860,"San Francisco-Oakland-Fremont, CA",06001421100,Alameda County,0.233870967741935,0.046489563567362,0.063291139240506
21789,Kenneth Drive South,0.5,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510801,Santa Clara County,0.633422698838248,0.045040214477212,0.041132075471698
21851,Outside Library,0.5,41860,"San Francisco-Oakland-Fremont, CA",06081605600,San Mateo County,0.496684350132626,0.096118607362985,0.05091044221479
284000,Backyard,9.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037214902,Los Angeles County,0.216039279869067,0.180837826627955,0.01837416481069
284002,Elysian Heights,10.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037197410,Los Angeles County,0.486442953020134,0.211006711409396,0.1013456686291
21887,Fish,0.0,42100,"Santa Cruz-Watsonville, CA",06087100600,Santa Cruz County,0.185765589291544,0.179562520404832,0.035734226689001
284042,SC,10.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037213100,Los Angeles County,0.934615384615385,0.346902017291066,0.021086261980831
284134,Pico &amp; Centinella,0.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037267600,Los Angeles County,0.59202958093673,0.356614626129827,0.020463847203274
21997,End of County Road,0.0,46380,"Ukiah, CA",06045010601,Mendocino County,0.161412837067983,0.274923312883436,0.140015302218822
284138,Caversham,1.7,40900,"Sacramento-Roseville-Folsom, CA",06067008513,Sacramento County,0.583428440995207,0.074022988505747,0.097611202635914
22033,CBJ4lyfe,0.1,40900,"Sacramento-Roseville-Folsom, CA",06067003001,Sacramento County,0.687647256815887,0.442948502187816,0.079878048780488
22037,"Mirada,Stanford,CA,USA",0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511502,Santa Clara County,0.324542351846106,0.042096219931271,0.0
22049,Davis East Pioneer,1.0,40900,"Sacramento-Roseville-Folsom, CA",06113010401,Yolo County,0.394736842105263,0.20606960950764,0.04302372336148
22051,Joost-by-the-Congo,0.2,41860,"San Francisco-Oakland-Fremont, CA",06075031100,San Francisco County,0.621858097359211,0.101654470251352,0.061486322924231
22053,MH Outside,0.1,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510002,Santa Clara County,0.52760736196319,0.020858895705521,0.020327218641547
22063,Moraga Way near McDonnell Nursery,0.7,41860,"San Francisco-Oakland-Fremont, CA",06013353002,Contra Costa County,0.248206599713056,0.020143884892086,0.020489755122439
284212,Emerald Hills,0.2,41860,"San Francisco-Oakland-Fremont, CA",06081609700,San Mateo County,0.268241689316329,0.041204768876804,0.024006296733569
22067,Lakeshore and Park Lane- Outside,0.0,41860,"San Francisco-Oakland-Fremont, CA",06001405100,Alameda County,0.337622005323869,0.062111801242236,0.002836304700162
22071,Arthur st,0.2,42220,"Santa Rosa-Petaluma, CA",06097151204,Sonoma County,0.34748427672956,0.186595342983008,0.031926406926407
22086,Chalk Bluff,1.6,46020,"Truckee-Grass Valley, CA",06057000701,Nevada County,0.107767385115901,0.224345940084045,0.056179775280899
284234,Outdoor Diamond &amp; 21st,1.9,41860,"San Francisco-Oakland-Fremont, CA",06075021200,San Francisco County,0.379356568364611,0.077930802821633,0.056692913385827
22099,Home,6.6,41860,"San Francisco-Oakland-Fremont, CA",06041121200,Marin County,0.270620204603581,0.081226828446242,0.027034718269778
284252,Mariposa,0.8,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085507100,Santa Clara County,0.220204688015847,0.074281941234731,0.035514018691589
22351,Ajax,0.0,41860,"San Francisco-Oakland-Fremont, CA",06001421600,Alameda County,0.287493513233005,0.133874770762379,0.046242774566474
22353,Rancho del Sol,0.8,40900,"Sacramento-Roseville-Folsom, CA",06017031405,El Dorado County,0.135124298315958,0.184843624699278,0.068934646374217
22369,Rio Alto Water District,0.3,39780,"Red Bluff, CA",06103000201,Tehama County,0.210438512869399,0.229504289799809,0.055987558320373
22371,Boole Rd.,1.0,40900,"Sacramento-Roseville-Folsom, CA",06061021901,Placer County,0.220643431635389,0.186998616874136,0.049802761341223
22399,West Dry Creek Valley,0.0,42220,"Santa Rosa-Petaluma, CA",06097154000,Sonoma County,0.278116826503923,0.095092024539877,0.039028620988725
22407,Downtown Millbrae,2.1,41860,"San Francisco-Oakland-Fremont, CA",06081604400,San Mateo County,0.713586751975913,0.156274206041828,0.101757631822387
22423,Clarendon 2,2.0,41860,"San Francisco-Oakland-Fremont, CA",06001405100,Alameda County,0.337622005323869,0.062111801242236,0.002836304700162
22427,BigSurMiddleRoad,1.1,41500,"Salinas, CA",06053011502,Monterey County,0.473477406679764,0.409763313609467,0.022644927536232
22445,Dell Rio Hills,0.3,42220,"Santa Rosa-Petaluma, CA",06097153705,Sonoma County,0.252336448598131,0.143691588785047,0.042809042809043
22451,"Benicia, Skillman Park",0.0,46700,"Vallejo, CA",06095252106,Solano County,0.400982362134405,0.141995981245814,0.010174418604651
22453,Cory/Valley Fair Neighborhood,0.3,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085505800,Santa Clara County,0.505893446487506,0.090994813767091,0.036419992251065
284612,Caldwell Recreation,0.4,39820,"Redding, CA",06089010702,Shasta County,0.239253582139287,0.316661034133153,0.018531228551819
22471,Zapotec,0.2,41860,"San Francisco-Oakland-Fremont, CA",06001443200,Alameda County,0.857103295486015,0.052617003600111,0.061872909698997
22473,Gerber Creek,0.0,40900,"Sacramento-Roseville-Folsom, CA",06067009201,Sacramento County,0.754119340905455,0.268165526230042,0.055937193326791
22477,SeeOda-ArroyoGrande,4.3,42020,"San Luis Obispo-Paso Robles, CA",06079011800,San Luis Obispo County,0.257967213114754,0.084822019319836,0.01969611705121
284644,Whispering Forest,0.6,40140,"Riverside-San Bernardino-Ontario, CA",06071011300,San Bernardino County,0.191072826938136,0.244322631166797,0.092382495948136
284652,Sun Oaks Tennis and Fitness,0.0,39820,"Redding, CA",06089011403,Shasta County,0.260084286574353,0.25719478945774,0.048660084626234
22509,Forest Dr,0.2,41860,"San Francisco-Oakland-Fremont, CA",06041113000,Marin County,0.191860465116279,0.154804763223484,0.038292253521127
22513,Cheltenham Way,0.9,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085512035,Santa Clara County,0.755714285714286,0.157787303531333,0.045911674682991
284684,"Ave L and 6th (approx), California, USA",5.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037900504,Los Angeles County,0.831938732094738,0.339942938659059,0.103262591067469
284682,Beverly Drive,2.4,42100,"Santa Cruz-Watsonville, CA",06087110101,Santa Cruz County,0.80592699674738,0.533429707264185,0.01373182552504
22567,TF home outside,7.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037278102,Los Angeles County,0.294287548138639,0.10783055198973,0.058795637743006
22667,Halls Valley,0.1,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085503312,Santa Clara County,0.746610169491526,0.081212467829568,0.0630231413097
22675,Turning Point School,5.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037702400,Los Angeles County,0.544813917639287,0.146045072912064,0.051617118588697
284856,Sundance Court,1.1,41860,"San Francisco-Oakland-Fremont, CA",06013338302,Contra Costa County,0.417558498095411,0.042304886943837,0.061057862974796
284868,White Oak Way,0.2,41500,"Salinas, CA",06053011001,Monterey County,0.110560093348891,0.158957845433255,0.057588482303539
22721,SCAP_73,14.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037480302,Los Angeles County,0.844662408759124,0.167883211678832,0.046805046805047
22727,SCAP_83,9.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037482002,Los Angeles County,0.899861303744799,0.206662040249827,0.096200485044462
22735,SCAP_78,10.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481901,Los Angeles County,0.886765746638358,0.243767806267806,0.057807543179415
22751,#ValleyClimate,0.0,23420,"Fresno, CA",06019005000,Fresno County,0.645373948624687,0.435041171088747,0.041476754785779
284902,Cornel!,0.0,42220,"Santa Rosa-Petaluma, CA",06097153809,Sonoma County,0.530608009960573,0.155398377366341,0.019154318756776
22761,Cascade SL,1.5,40900,"Sacramento-Roseville-Folsom, CA",06061022014,Placer County,0.087825560266505,0.232586311326469,0.061835748792271
22873,By Balboa Park Pool,1.3,41860,"San Francisco-Oakland-Fremont, CA",06075025501,San Francisco County,0.815328633158972,0.151230949589683,0.070606902023007
22963,Menlo Oaks,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081613900,San Mateo County,0.395250078641082,0.135178628902478,0.04832
285172,Canebrake FS-EKAPCD sn-15,1.8,12540,"Bakersfield-Delano, CA",06029005207,Kern County,0.198429319371728,0.660377358490566,0.237911025145068
23065,Hyland Dr,2.6,42220,"Santa Rosa-Petaluma, CA",06097152300,Sonoma County,0.112573099415205,0.125122428991185,0.097969543147208
23083,NeuJohnstein2,1.9,41860,"San Francisco-Oakland-Fremont, CA",06075025501,San Francisco County,0.815328633158972,0.151230949589683,0.070606902023007
23089,Hillside School outdoors,12.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460700,Los Angeles County,0.413367306938456,0.085260682085457,0.018705035971223
23095,Luigi Aprea outside,2.5,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085512516,Santa Clara County,0.681104972375691,0.130828729281768,0.049295774647887
285244,Victory,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085509302,Santa Clara County,0.541442715700141,0.072418670438472,0.058733401430031
285300,WBES-EKAPCD-SN#14,1.6,12540,"Bakersfield-Delano, CA",06029005600,Kern County,0.521263669501823,0.440259214256784,0.108949416342412
23181,"Brookhill St, Crescenta Highlands",8.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037300301,Los Angeles County,0.375683700578215,0.123456790123457,0.006815365551425
23189,near Stouffer Park outside,0.8,44700,"Stockton-Lodi, CA",06077005001,San Joaquin County,0.286983204134367,0.137213114754098,0.028295819935691
23191,"46576 Eastwood Dr North, Oakhurst, CA",1.3,23420,"Fresno, CA",06039000103,Madera County,0.195682258510933,0.317004504504505,0.067080045095829
23193,SCAP_72,12.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481500,Los Angeles County,0.953113729261842,0.311566265060241,0.037662964751328
23195,MPMS Outside,0.2,41860,"San Francisco-Oakland-Fremont, CA",06041120002,Marin County,0.226359832635983,0.088075313807531,0.094887525562372
23227,SCAP-63,14.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481712,Los Angeles County,0.991694031292254,0.59397334363531,0.097254901960784
23241,Scap_91,9.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481604,Los Angeles County,0.960804020100502,0.287437185929648,0.047641734159123
23253,Scap_58,10.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481605,Los Angeles County,0.967925873129009,0.291161796151105,0.027336300063573
23283,the mesa,46.3,40140,"Riverside-San Bernardino-Ontario, CA",06065940500,Riverside County,0.143610013175231,0.201141853315766,0.116071428571429
23287,SCAP_100,12.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481604,Los Angeles County,0.960804020100502,0.287437185929648,0.047641734159123
23291,SCAP_57,1.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037482101,Los Angeles County,0.950377315344157,0.311640696608616,0.040349417637271
23295,SCAP_112,9.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481901,Los Angeles County,0.886765746638358,0.243767806267806,0.057807543179415
23347,SCAP_109,9.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481500,Los Angeles County,0.953113729261842,0.311566265060241,0.037662964751328
23417,SCAP_99,9.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037481606,Los Angeles County,0.973216070357785,0.43893663801719,0.065669160432253
23429,SCAP_52,4.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037480802,Los Angeles County,0.897776405188388,0.262160454832596,0.038636363636364
285588,KRV LIBRARY EKAPCD SN 15,1.4,12540,"Bakersfield-Delano, CA",06029005205,Kern County,0.279752288637587,0.777657560183933,0.09617373319545
285626,Rosamond Library/EKAPCD SN-13,0.8,12540,"Bakersfield-Delano, CA",06029005805,Kern County,0.509191176470588,0.250459558823529,0.025195482189401
285670,Burrow,19.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461100,Los Angeles County,0.6486646884273,0.175469831849654,0.037765538945712
23611,Laguna Altura,6.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06059062653,Orange County,0.59616493656286,0.162773933102653,0.032040472175379
23635,Westchester,9.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037276000,Los Angeles County,0.453623846270238,0.085993584848022,0.051134946370666
285878,Pinnacle trail,2.1,42220,"Santa Rosa-Petaluma, CA",06097154305,Sonoma County,0.277956741831569,0.153179190751445,0.184065934065934
285884,HR59,6.6,42200,"Santa Maria-Santa Barbara, CA",06083003102,Santa Barbara County,0.450517464424321,0.179636835278859,0.048693586698337
23793,San Diego &amp; Ashlan,1.5,23420,"Fresno, CA",06019008405,Fresno County,0.97341211225997,0.662481536189069,0.076464746772592
23915,"Norris Canyon, Castro Valley",25.0,41860,"San Francisco-Oakland-Fremont, CA",06001430101,Alameda County,0.661501279499573,0.079142857142857,0.053032225323522
23927,Precita Park,0.3,41860,"San Francisco-Oakland-Fremont, CA",06075025200,San Francisco County,0.480117280557083,0.194429173538574,0.002317113538563
286076,Iron Horse Vineyards,0.1,42220,"Santa Rosa-Petaluma, CA",06097153711,Sonoma County,0.305427456544874,0.191557289819085,0.020188425302826
23933,DAL16,0.0,46700,"Vallejo, CA",06095252107,Solano County,0.454518252543387,0.168761220825853,0.044652701212789
23965,2509 Prince St ,1.2,41860,"San Francisco-Oakland-Fremont, CA",06001423902,Alameda County,0.311507936507937,0.218476062036413,0.042051282051282
286114,Canyon1,1.2,40140,"Riverside-San Bernardino-Ontario, CA",06071011300,San Bernardino County,0.191072826938136,0.244322631166797,0.092382495948136
24011,Ferndale Way,0.3,41860,"San Francisco-Oakland-Fremont, CA",06081609700,San Mateo County,0.268241689316329,0.041204768876804,0.024006296733569
24037,Raphael Ave.,0.1,12540,"Bakersfield-Delano, CA",06029005104,Kern County,0.323522257358307,0.131733594515181,0.041034288926363
24039,Mid-Town Ventura,5.0,37100,"Oxnard-Thousand Oaks-Ventura, CA",06111002800,Ventura County,0.383614315291334,0.318754633061527,0.045371577574967
24227,Everett road,0.4,42220,"Santa Rosa-Petaluma, CA",06097151100,Sonoma County,0.256860809476802,0.191423881821912,0.070051160960252
24279,Kristen Court Encinitas,5.3,41740,"San Diego-Chula Vista-Carlsbad, CA",06073017605,San Diego County,0.341288782816229,0.222675367047308,0.008530183727034
286506,405 L Street,0.9,41860,"San Francisco-Oakland-Fremont, CA",06001441200,Alameda County,0.680989937449007,0.103073157465325,0.05261786923678
286634,Palm Drive Arcadia CA,14.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037431600,Los Angeles County,0.817847769028871,0.198135818908123,0.033446712018141
286700,OUTKIT,0.8,34900,"Napa, CA",06055201401,Napa County,0.247252747252747,0.107927786499215,0.027937551355793
286716,SYR,12.0,42200,"Santa Maria-Santa Barbara, CA",06083001500,Santa Barbara County,0.203576864535769,0.132090132090132,0.045936395759717
286798,DAOU 2,2.1,42020,"San Luis Obispo-Paso Robles, CA",06079010016,San Luis Obispo County,0.459277756434883,0.366467986925591,0.03610248447205
286902,Carrisa Plains Elementary,0.4,42020,"San Luis Obispo-Paso Robles, CA",06079012708,San Luis Obispo County,0.171779141104294,0.214723926380368,0.050739957716702
287249,Linden ave,9.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037571800,Los Angeles County,0.558594964252409,0.143311089926915,0.059819413092551
25155,Lindberg Park,7.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037702700,Los Angeles County,0.433526011560694,0.094508670520231,0.038080333854982
25301,Nisley Home,0.3,41860,"San Francisco-Oakland-Fremont, CA",06081609602,San Mateo County,0.425531914893617,0.031914893617021,0.033333333333333
25303,TM Lodge External,0.9,45000,"Susanville, CA",06035040100,Lassen County,0.240335051546392,0.299932295192959,0.077071290944123
25407,Gravenstein School,0.1,42220,"Santa Rosa-Petaluma, CA",06097153501,Sonoma County,0.259410430839002,0.193731546672723,0.036519386834986
25413,Columbia,12.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037900510,Los Angeles County,0.810606060606061,0.561443932411674,0.06043956043956
25485,BROH_GENERATOR,0.0,41860,"San Francisco-Oakland-Fremont, CA",06013352101,Contra Costa County,0.411245865490628,0.053414727203357,0.051282051282051
25487,Hagginwood,0.0,40900,"Sacramento-Roseville-Folsom, CA",06067006300,Sacramento County,0.647135135135135,0.520503362985463,0.117248566961959
25489,Terra Linda,0.0,41860,"San Francisco-Oakland-Fremont, CA",06041108100,Marin County,0.216684077003432,0.116574503063817,0.082356076759062
25507,Da Vinci high school,1.1,40900,"Sacramento-Roseville-Folsom, CA",06113010602,Yolo County,0.49778156996587,0.511783327470981,0.043655097613883
287752,Admin,1.4,12540,"Bakersfield-Delano, CA",06029003307,Kern County,0.364741641337386,0.402952670429874,0.090809628008753
25739,Pinecrest Air,57.2,43760,"Sonora, CA",06109003103,Tuolumne County,0.15796178343949,0.227338129496403,0.089285714285714
25745,bushrod-ext,1.4,41860,"San Francisco-Oakland-Fremont, CA",06001400700,Alameda County,0.51807482135351,0.209331651954603,0.03914373088685
25755,Olive Orchard Dr,1.6,40900,"Sacramento-Roseville-Folsom, CA",06061020300,Placer County,0.25011256190905,0.369479768786127,0.008363826450601
287898,"Hills near Skyline, Napa (not a winery)",0.4,34900,"Napa, CA",06055201003,Napa County,0.847150259067357,0.104224790753288,0.031546940326872
25759,Foothill Horizons Outdoor School,0.5,43760,"Sonora, CA",06109002202,Tuolumne County,0.131461828141048,0.259500171174255,0.076845298281092
287910,Termino and E Theresa,6.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037577100,Los Angeles County,0.468792401628222,0.2257621532546,0.076040451186309
25775,6375 Thornhill Dr,1.9,41860,"San Francisco-Oakland-Fremont, CA",06001404400,Alameda County,0.413189077794951,0.066117121758544,0.020813320525136
287976,TOWER,0.4,34900,"Napa, CA",06055201005,Napa County,0.775297619047619,0.284291187739464,0.068619892058597
25837,South Torrance,5.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037651402,Los Angeles County,0.72543649435125,0.164775702565893,0.007281553398058
25849,Cazadero Volunteer Fire Department #1,0.0,42220,"Santa Rosa-Petaluma, CA",06097153707,Sonoma County,0.155327342747112,0.234274711168164,0.029868578255675
287994,Negoesco Stadium,2.0,41860,"San Francisco-Oakland-Fremont, CA",06075015701,San Francisco County,0.568412505075112,0.222293197061642,0.036687631027254
288021,1551 Denkinger Ct.,0.8,41860,"San Francisco-Oakland-Fremont, CA",06013333200,Contra Costa County,0.439311285373338,0.086919398907104,0.028132155708211
288092,Sutter Health Park,2.3,40900,"Sacramento-Roseville-Folsom, CA",06113010201,Yolo County,0.523724792408066,0.265378900445765,0.039448669201521
288118,Los Vaqueros North,1.2,41860,"San Francisco-Oakland-Fremont, CA",06013355112,Contra Costa County,0.291724137931034,0.088583362339018,0.057647963105304
288148,"Westhaven Drive N, Trinidad",0.0,21700,"Eureka-Arcata, CA",06023010200,Humboldt County,0.23977823977824,0.36254839845125,0.101615074024226
26023,Bodfish California,2.0,12540,"Bakersfield-Delano, CA",06029005206,Kern County,0.276874256247521,0.56921856406188,0.25070821529745
288168,DAOU 1,2.4,42020,"San Luis Obispo-Paso Robles, CA",06079010016,San Luis Obispo County,0.459277756434883,0.366467986925591,0.03610248447205
26033,Capacete Residence,3.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06059074003,Orange County,0.833333333333333,0.282657657657658,0.050639134709931
288176,Alamitos Beach,7.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037576602,Los Angeles County,0.50631600745496,0.218082879866053,0.06271676300578
288188,SBCAPCD-CAPCOA-4,2.5,42200,"Santa Maria-Santa Barbara, CA",06083002307,Santa Barbara County,0.895355673133451,0.247501469723692,0.078727634194831
288218,SBCAPCD-CAPCOA-6,2.2,42200,"Santa Maria-Santa Barbara, CA",06083002102,Santa Barbara County,0.715793918918919,0.350907519446845,0.040719696969697
288236,SBCAPCD-CAPCOA-12,3.9,42200,"Santa Maria-Santa Barbara, CA",06083001905,Santa Barbara County,0.250894890986007,0.173045469414459,0.071743234738829
288242,SBCAPCD-CAPCOA-13,3.4,42200,"Santa Maria-Santa Barbara, CA",06083002707,Santa Barbara County,0.471989966555184,0.228739002932551,0.100077579519007
288248,Roof,9.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037192610,Los Angeles County,0.852956038403234,0.555892766818412,0.074376612209802
26127,"Temescal Valley, CA",8.0,40140,"Riverside-San Bernardino-Ontario, CA",06065043007,Riverside County,0.539145667699771,0.249661154784494,0.070937003705664
288288,Outpost Wines,0.0,34900,"Napa, CA",06055201700,Napa County,0.436582109479306,0.183995491687799,0.054096432771462
26157,AQMD_NASA_275,17.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037300200,Los Angeles County,0.503901895206243,0.112225938312895,0.088393819619116
26159,Ghausi Roof,0.2,40900,"Sacramento-Roseville-Folsom, CA",06113010501,Yolo County,0.699313714086309,0.804776992444553,0.111937035417578
288314,🌴Mayor👨‍⚖️Fletch🌴,8.2,40140,"Riverside-San Bernardino-Ontario, CA",06071008301,San Bernardino County,0.519620526088831,0.175805452292441,0.039577039274924
288336,AV Sahale,3.2,40140,"Riverside-San Bernardino-Ontario, CA",06071009717,San Bernardino County,0.466891403804479,0.193354201781844,0.10757180156658
26231,Brookside,1.5,41860,"San Francisco-Oakland-Fremont, CA",06001404300,Alameda County,0.248396989127405,0.060775020908837,0.041687849517031
288410,Descanso #1,7.6,41740,"San Diego-Chula Vista-Carlsbad, CA",06073020902,San Diego County,0.317492012779553,0.221670802315964,0.316455696202532
288436,SBCAPCD-CAPCOA-8,6.7,42200,"Santa Maria-Santa Barbara, CA",06083001604,Santa Barbara County,0.44961934617107,0.145711719802425,0.077625570776256
288432,SBCAPCD-CAPCOA-2,4.0,42200,"Santa Maria-Santa Barbara, CA",06083001911,Santa Barbara County,0.285714285714286,0.213788741302973,0.040082219938335
288440,SBCAPCD-CAPCOA-3,3.8,42200,"Santa Maria-Santa Barbara, CA",06083002503,Santa Barbara County,0.928982725527831,0.443414956982131,0.066037735849057
288470,Araby-Cholla-Outside,4.8,40140,"Riverside-San Bernardino-Ontario, CA",06065044807,Riverside County,0.305657604702425,0.263776634827333,0.017991004497751
26323,Sheridan Way Elementary School,41.9,37100,"Oxnard-Thousand Oaks-Ventura, CA",06111002302,Ventura County,0.770462633451957,0.466192170818505,0.036484896037662
288490,LawDGH,3.6,40140,"Riverside-San Bernardino-Ontario, CA",06065044516,Riverside County,0.750256335139886,0.4379970544919,0.033760972316003
26353,Ettrick/Bemis,1.7,41860,"San Francisco-Oakland-Fremont, CA",06001410000,Alameda County,0.673276676109537,0.093484419263456,0.055656382335148
26363,Geek Orchard,0.2,42220,"Santa Rosa-Petaluma, CA",06097153501,Sonoma County,0.259410430839002,0.193731546672723,0.036519386834986
26379,78 Feet High in Petaluma,0.1,42220,"Santa Rosa-Petaluma, CA",06097150702,Sonoma County,0.121053777487481,0.107883817427386,0.026982829108749
26405,ECOC - ROOF,0.2,40900,"Sacramento-Roseville-Folsom, CA",06067009005,Sacramento County,0.621447406973337,0.393788455903897,0.084352078239609
26431,Anacapa Middle School,2.9,37100,"Oxnard-Thousand Oaks-Ventura, CA",06111002700,Ventura County,0.435670667508949,0.258356696139746,0.024112231477422
26479,"Valley Vista Blvd and Stone Canyon Ave, Sherman Oaks",11.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037141600,Los Angeles County,0.264728782766675,0.112639501686997,0.053304904051173
288636,Bayberry,13.5,37100,"Oxnard-Thousand Oaks-Ventura, CA",06111007405,Ventura County,0.282506527415144,0.09038157200633,0.047241254958529
26501,Madroña,2.0,40900,"Sacramento-Roseville-Folsom, CA",06017031301,El Dorado County,0.121398601398601,0.172046028627561,0.063680895731281
288690,Gray Horse Ranch,1.2,41860,"San Francisco-Oakland-Fremont, CA",06013355112,Contra Costa County,0.291724137931034,0.088583362339018,0.057647963105304
288700,Banshee Winery,0.1,42220,"Santa Rosa-Petaluma, CA",06097154100,Sonoma County,0.306160882432069,0.137772984631976,0.042950513538749
