state_code,county_code,site_number,parameter_code,poc,parameter_name,open_date,close_date,concurred_exclusions,dominant_source,measurement_scale,measurement_scale_def,monitoring_objective,last_method_code,last_method_description,last_method_begin_date,naaqs_primary_monitor,qa_primary_monitor,monitor_type,networks,monitoring_agency_code,monitoring_agency,si_id,latitude,longitude,datum,lat_lon_accuracy,elevation,probe_height,pl_probe_location,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,tribal_code,tribe_name
06,067,0012,88101,3,PM2.5 - Local Conditions,2013-04-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2013-04-01,Y,Y,SLAMS,,0145,California Air Resources Board,1274,38.683304,-121.164457,WGS84,151.82,98.0,5.0,TOP OF BUILDING,Folsom-Natoma St.,"50 NATOMA STREET, FOLSOM",California,Sacramento,Folsom,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,
06,071,0027,88101,1,PM2.5 - Local Conditions,2015-01-01,,,MOBILE,MICROSCALE,0 M TO 100 M,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-01-01,Y,Y,SLAMS,NEAR ROAD,0972,South Coast Air Quality Management District,99504,34.030833,-117.61722,WGS84,3.04,258.0,4.5,OTHER,Ontario-Route 60 Near Road,2330 S. Castle Harbour,California,San Bernardino,Ontario,40140,"Riverside-San Bernardino-Ontario, CA",348,"Los Angeles-Long Beach, CA",,
06,061,0006,88101,2,PM2.5 - Local Conditions,2015-07-01,2020-12-07,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015-07-01,,,,,0145,California Air Resources Board,1225,38.74643,-121.26498,NAD83,151.82,48.0,6.1,,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",California,Placer,Roseville,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,
06,023,0006,88101,1,PM2.5 - Local Conditions,2013-08-01,,All (2013-08-01 - Present),AREA,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,2018-12-01,Y,,TRIBAL,,561,"Hoopa Valley Tribe, CA",95819,41.047117,-123.675233,WGS84,1.0,1.0,,GROUND LEVEL SUPPORT,Hoopa Valley Reservation,"5 Loop Rd Hoopa, CA 95546",California,Humboldt,Not in a City,21700,"Eureka-Arcata-Fortuna, CA",,,561,"Hoopa Valley Tribe, CA"
06,073,1017,88101,1,PM2.5 - Local Conditions,2019-06-01,2023-06-29,,,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,545,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2019-06-01,,,,,0942,San Diego County Air Pollution Control District,99631,32.985428,-117.082198,WGS84,5.0,219.0,2.0,SIDE OF BUILDING,San Diego -Rancho Carmel Drive,11403 Rancho Carmel Drive,California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,
06,047,2510,88101,3,PM2.5 - Local Conditions,2021-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-03-04,Y,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,1158,37.30832,-120.480456,NAD83,1.52,58.0,8.4,,Merced-M St,"2334 'M' ST. MERCED, CA",California,Merced,Merced,32900,"Merced, CA",382,"Modesto-Merced, CA",,
06,107,0009,88101,1,PM2.5 - Local Conditions,2020-12-01,,All (2020-12-01 - Present),,,,HIGHEST CONCENTRATION,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2020-12-01,Y,,NON-EPA FEDERAL,,0745,National Park Service,1587,36.48947,-118.82915,WGS84,5.0,510.0,,,Sequoia & Kings Canyon NPs - Ash Mountain,SEQUOIA & KINGS CANYON NP,California,Tulare,Not in a City,47300,"Visalia-Porterville, CA",546,"Visalia-Porterville-Hanford, CA",,
06,037,4009,88101,1,PM2.5 - Local Conditions,2022-04-21,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2022-04-21,,,SLAMS,,0972,South Coast Air Quality Management District,104683,33.793713,-118.171019,NAD83,3.04,8.0,,TOP OF BUILDING,Signal Hill (LBSH),1710 E. 20th Street,California,Los Angeles,Signal Hill,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,073,1016,88101,3,PM2.5 - Local Conditions,2023-06-30,,,POINT,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-06-30,Y,Y,SLAMS,,0942,San Diego County Air Pollution Control District,95699,32.845709,-117.123964,NAD83,1.0,134.0,6.0,TOP OF BUILDING,San Diego - Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,
06,051,0001,88101,26,PM2.5 - Local Conditions,2018-09-21,2022-04-15,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2018-09-21,,,,,0458,Great Basin Unified APCD,1163,37.64571,-118.96652,WGS84,1.0,2395.0,3.0,,Mammoth Lakes,"MAMMOTH, Corner of Old Mammoth Road and HWY 203,  MAMMOTH LAKES",California,Mono,Mammoth Lakes,,,,,,
06,027,1033,88101,22,PM2.5 - Local Conditions,2020-04-06,,All (2020-04-06 - Present),AREA,MICROSCALE,0 M TO 100 M,,736,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2020-04-06,Y,,TRIBAL,,530,Big Pine Paiute Tribe of the Owens Valley,104378,37.155494,-118.293547,NAD83,10.0,1236.0,,TOWER,Stn.1 Big Pine Paiute site,School St.,California,Inyo,Big Pine,13860,"Bishop, CA",,,530,Big Pine Paiute Tribe of the Owens Valley
06,065,0500,88101,21,PM2.5 - Local Conditions,2019-03-01,,All (2019-03-01 - Present),AREA,NEIGHBORHOOD,500 M TO 4KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2019-03-01,Y,Y,TRIBAL,,598,Twenty-Nine Palms Band of Mission Indians,104498,33.71969,-116.1897,NAD83,3.0,-8.0,5.2,TOP OF BUILDING,29 Palms,"84245 Vista Del Norte, Indio, CA   92203",California,Riverside,Indio,40140,"Riverside-San Bernardino-Ontario, CA",348,"Los Angeles-Long Beach, CA",598,Twenty-Nine Palms Band of Mission Indians
06,027,1023,88101,21,PM2.5 - Local Conditions,2020-07-01,,All (2020-07-01 - Present),AREA,NEIGHBORHOOD,500 M TO 4KM,,736,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2020-07-01,Y,,TRIBAL,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",92502,37.362137,-118.417478,WGS84,3.0,1288.55,,TOP OF BUILDING,Bishop Tribe EMO,50 TU SU LANE,California,Inyo,Bishop,13860,"Bishop, CA",,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA"
06,073,1026,88101,23,PM2.5 - Local Conditions,2022-05-16,2023-07-06,,AREA,NEIGHBORHOOD,500 M TO 4KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-05-16,,,SLAMS,,0942,San Diego County Air Pollution Control District,104551,32.710177,-117.142665,NAD83,2.0,34.0,2.0,GROUND LEVEL SUPPORT,San Diego - Sherman Elementary School,450B 24th Street,California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,
06,027,1018,88101,21,PM2.5 - Local Conditions,2021-04-01,,All (2021-04-01 - Present),,,,,736,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2021-04-01,Y,,TRIBAL,,624,"Paiute-Shoshone Indians of the Lone Pine Community of Lone Pine Reservation,CA",92674,36.595556,-118.049167,WGS84,3.0,1128.0,,,Lone Pine Paiute-Shoshone Reservation,1101 E-SHA LANE,California,Inyo,Lone Pine,13860,"Bishop, CA",,,624,"Paiute-Shoshone Indians of the Lone Pine Community of Lone Pine Reservation,CA"
06,073,1008,88101,23,PM2.5 - Local Conditions,2009-07-01,2023-07-05,All (2009-07-01 - 2010-04-30),AREA,URBAN SCALE,4 KM TO 50 KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-08-30,,,SLAMS,,0942,San Diego County Air Pollution Control District,1359,33.217046,-117.396249,WGS84,5.0,16.0,5.0,TOP OF BUILDING,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",,,,
06,073,0077,88101,23,PM2.5 - Local Conditions,2020-12-11,2024-11-19,All (2020-12-11 - 2024-11-19),,REGIONAL SCALE,50 TO HUNDREDS KM,,736,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2020-12-11,,,,,570,"Campo Band of Diegueno Mission Indians of Campo Indian Reservation, CA",94253,32.6509,-116.365,WGS84,2.0,1018.15,,GROUND LEVEL SUPPORT,Campo Indian Reservation,"Campo Kumeyaay Nation, 36190 Church Rd, Ste 4, Campo, CA 91906",California,San Diego,Campo,41740,"San Diego-Carlsbad, CA",,,570,"Campo Band of Diegueno Mission Indians of Campo Indian Reservation, CA"
06,073,1006,88101,23,PM2.5 - Local Conditions,2022-09-08,2023-07-05,,AREA,URBAN SCALE,4 KM TO 50 KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-09-08,,,SLAMS,,0942,San Diego County Air Pollution Control District,1357,32.842318,-116.768293,NAD83,0.0,627.0,7.5,TOP OF BUILDING,Alpine,"2300 VICTORIA DR., ALPINE",California,San Diego,Alpine,41740,"San Diego-Carlsbad, CA",,,,
06,073,1014,88101,23,PM2.5 - Local Conditions,2022-08-02,2023-07-02,,AREA,NEIGHBORHOOD,500 M TO 4KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-08-02,,,SLAMS,,0942,San Diego County Air Pollution Control District,94572,32.578165,-116.921374,WGS84,1.0,199.0,4.0,TOP OF BUILDING,Donovan,"480 ALTA RD, OTAY MESA, CA",California,San Diego,Otay Mesa,41740,"San Diego-Carlsbad, CA",,,,
