state_code,county_code,site_number,parameter_code,poc,parameter_name,open_date,close_date,concurred_exclusions,dominant_source,measurement_scale,measurement_scale_def,monitoring_objective,last_method_code,last_method_description,last_method_begin_date,naaqs_primary_monitor,qa_primary_monitor,monitor_type,networks,monitoring_agency_code,monitoring_agency,si_id,latitude,longitude,datum,lat_lon_accuracy,elevation,probe_height,pl_probe_location,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,tribal_code,tribe_name,geometry,msa_id,msa_name,index_right,tract_geoid,CNTY_NAME,ACSTOTPOP,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,LESSHSPCT,LINGISOPCT,PM25
06,071,2002,88101,21,PM2.5 - Local Conditions,2016-04-30,2018-11-29,,,,,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016-04-30,,,,,0972,South Coast Air Quality Management District,1321,34.10002,-117.49201,WGS84,0.0,381.0,,,Fontana,"14360 ARROW BLVD., FONTANA",California,San Bernardino,Fontana,40140,"Riverside-San Bernardino-Ontario, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-117.49201 34.10002),40140,"Riverside-San Bernardino-Ontario, CA",3389,06071002204,San Bernardino County,5942,0.913665432514305,0.365651438240271,0.102101116217991,0.287639804989963,0.116576819407008,13.697675136612
06,073,0077,88101,3,PM2.5 - Local Conditions,2020-12-11,,All (2020-12-11 - Present),,REGIONAL SCALE,50 TO HUNDREDS KM,GENERAL/BACKGROUND; WELFARE RELATED IMPACTS,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2024-11-19,Y,,TRIBAL,,570,"Campo Band of Diegueno Mission Indians of Campo Indian Reservation, CA",94253,32.6509,-116.365,WGS84,2.0,1018.15,,GROUND LEVEL SUPPORT,Campo Indian Reservation,"Campo Kumeyaay Nation, 36190 Church Rd, Ste 4, Campo, CA 91906",California,San Diego,Campo,41740,"San Diego-Carlsbad, CA",,,570,"Campo Band of Diegueno Mission Indians of Campo Indian Reservation, CA",POINT (-116.365 32.6509),41740,"San Diego-Chula Vista-Carlsbad, CA",2629,06073021102,San Diego County,2809,0.444642221431114,0.360239162929746,0.104938271604938,0.055337690631808,0.0,7.88967431693989
06,067,0010,88101,2,PM2.5 - Local Conditions,2021-04-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2021-04-01,,,SLAMS,,0145,California Air Resources Board,1272,38.56844,-121.49311,NAD83,0.0,0.0,10.0,,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,,POINT (-121.49311 38.56844),40900,"Sacramento-Roseville-Folsom, CA",7806,06067002000,Sacramento County,2910,0.528865979381443,0.255605381165919,0.062022090059473,0.128205128205128,0.09171974522293,14.6037355191257
06,019,5025,88101,3,PM2.5 - Local Conditions,2021-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-03-11,Y,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,944,36.72639,-119.733,WGS84,1.52,100.0,11.3,,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,23420,"Fresno, CA",260,"Fresno-Madera, CA",,,POINT (-119.733 36.72639),23420,"Fresno, CA",6945,06019001408,Fresno County,2360,0.720762711864407,0.379329301814184,0.169014084507042,0.257142857142857,0.151603498542274,19.92294043715849
06,029,0010,88101,4,PM2.5 - Local Conditions,2021-01-01,2022-01-20,,AREA,MICROSCALE,0 M TO 100 M,POPULATION EXPOSURE,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,2021-01-01,,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,1008,35.385574,-119.015009,WGS84,3.04,151.0,5.9,,Bakersfield-Golden / M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,12540,"Bakersfield, CA",,,,,POINT (-119.015009 35.385574),12540,"Bakersfield-Delano, CA",3274,06029000603,Kern County,2272,0.747799295774648,0.744652406417112,0.28099173553719,0.483346872461414,0.047158403869407,16.7374199453552
06,025,1003,88101,3,PM2.5 - Local Conditions,2021-11-15,,,,,,POPULATION EXPOSURE,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,2021-11-15,Y,,SLAMS,,0145,California Air Resources Board,963,32.79222,-115.56306,WGS84,0.0,0.0,,,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,20940,"El Centro, CA",,,,,POINT (-115.56306 32.79222),20940,"El Centro, CA",6526,06025011600,Imperial County,5628,0.941719971570718,0.35998578535892,0.078926905132193,0.311714869997079,0.163413273842722,10.6290571038251
06,073,1026,88101,3,PM2.5 - Local Conditions,2022-05-16,,All (2022-05-16 - 2023-07-06),AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-07-07,Y,,SLAMS,,0942,San Diego County Air Pollution Control District,104551,32.710177,-117.142665,NAD83,2.0,34.0,2.0,GROUND LEVEL SUPPORT,San Diego - Sherman Elementary School,450B 24th Street,California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.142665 32.710177),41740,"San Diego-Chula Vista-Carlsbad, CA",6552,06073004700,San Diego County,1446,0.678423236514523,0.23314606741573,0.041938490214352,0.067425569176883,0.058238636363636,11.7049519125683
06,037,9035,88101,1,PM2.5 - Local Conditions,2023-01-01,,,MOBILE,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023-01-01,Y,,SLAMS,,0042,Antelope Valley APCD,105123,34.725389,-118.178601,WGS84,151.0,706.5,3.0,TOP OF BUILDING,Lancaster - Fairgrounds,"2551 W. Avenue H Lancaster, CA",California,Los Angeles,Lancaster,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.178601 34.725389),31080,"Los Angeles-Long Beach-Anaheim, CA",953,06037900901,Los Angeles County,3033,0.641608968018464,0.453011250827267,0.100862068965517,0.115907746895328,0.037037037037037,9.174461202185793
06,023,1004,88101,2,PM2.5 - Local Conditions,2023-12-02,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2023-12-02,,,SPM,,0086,Bay Area Air Quality Management District,93538,40.77678,-124.17949,NAD83,1.0,21.0,7.1,TOP OF BUILDING,Jacobs,717 SOUTH AVENUE,California,Humboldt,Eureka,21700,"Eureka-Arcata-Fortuna, CA",,,,,POINT (-124.17949 40.77678),21700,"Eureka-Arcata, CA",5358,06023000300,Humboldt County,4852,0.347073371805441,0.373454245671888,0.066520787746171,0.126895450917797,0.00763358778626,9.11117464480874
06,027,1023,88101,2,PM2.5 - Local Conditions,2025-09-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2025-09-01,,,TRIBAL,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",92502,37.362137,-118.417478,WGS84,3.0,1288.55,,TOP OF BUILDING,Bishop Tribe EMO,50 TU SU LANE,California,Inyo,Bishop,13860,"Bishop, CA",,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",POINT (-118.417478 37.362137),13860,"Bishop, CA",4652,06027000400,Inyo County,5735,0.485789014821273,0.243358129649309,0.04922042188933,0.048960739030023,0.007172517931295,14.5820884699454
06,025,1003,88101,1,PM2.5 - Local Conditions,1999-01-01,2022-01-18,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016-04-02,,,,,0942,San Diego County Air Pollution Control District,963,32.79222,-115.56306,WGS84,0.0,0.0,3.0,TOP OF BUILDING,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,20940,"El Centro, CA",,,,,POINT (-115.56306 32.79222),20940,"El Centro, CA",6526,06025011600,Imperial County,5628,0.941719971570718,0.35998578535892,0.078926905132193,0.311714869997079,0.163413273842722,10.6290571038251
06,027,1003,88101,1,PM2.5 - Local Conditions,1998-09-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010-10-02,,,SLAMS,,0458,Great Basin Unified APCD,996,36.487823,-117.871036,WGS84,1.0,1097.0,2.0,TOP OF BUILDING,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,13860,"Bishop, CA",,,,,POINT (-117.871036 36.487823),13860,"Bishop, CA",5934,06027000800,Inyo County,3058,0.428711576193591,0.366511318242344,0.02052091554854,0.07157217531162,0.025819958129798,6.95654139344262
06,029,0014,88101,2,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2004-07-13,,,SLAMS,,0145,California Air Resources Board,1012,35.356615,-119.062613,NAD83,151.82,0.0,,,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,12540,"Bakersfield, CA",,,,,POINT (-119.062613 35.356615),12540,"Bakersfield-Delano, CA",3586,06029001804,Kern County,3490,0.543266475644699,0.254207777132908,0.04147764095917,0.042096574494428,0.031029619181946,17.0414614754098
06,031,0004,88101,1,PM2.5 - Local Conditions,1999-01-01,2021-01-11,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-12-28,,,,,0145,California Air Resources Board,1035,36.102244,-119.56565,NAD83,3.04,61.0,5.0,,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,25260,"Hanford-Corcoran, CA",546,"Visalia-Porterville-Hanford, CA",,,POINT (-119.56565 36.102244),25260,"Hanford-Corcoran, CA",377,06031001500,Kings County,6029,0.868137336208326,0.48555592878737,0.052426343154246,0.370647482014388,0.241230769230769,18.5840366120219
06,037,4002,88101,1,PM2.5 - Local Conditions,1999-01-01,2022-06-30,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-06-24,Y,,,,0972,South Coast Air Quality Management District,1106,33.82376,-118.18921,WGS84,0.0,6.0,,,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.18921 33.82376),31080,"Los Angeles-Long Beach-Anaheim, CA",1051,06037577900,Los Angeles County,5669,0.634503439760099,0.206041394741749,0.045954045954046,0.089740748947485,0.026993355481728,13.8822885245902
06,053,1003,88101,2,PM2.5 - Local Conditions,2000-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016-04-08,,,SLAMS,,0721,Monterey Bay Unified APCD,1185,36.694261,-121.623271,NAD83,13.0,21.6,6.3,TOP OF BUILDING,Salinas 3,867 E. LAUREL Dr,California,Monterey,Salinas,41500,"Salinas, CA",,,,,POINT (-121.623271 36.694261),41500,"Salinas, CA",7765,06053010608,Monterey County,3584,0.940848214285714,0.354285714285714,0.016276041666667,0.583255813953488,0.364820846905537,7.99084931693989
06,057,0005,88101,1,PM2.5 - Local Conditions,1998-12-30,2021-09-09,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015-10-03,,,,,0145,California Air Resources Board,1196,39.233477,-121.055608,NAD83,151.82,853.0,12.0,,Grass Valley-Litton Building,"200 LITTON DR.,  GRASS VALLEY, CA",California,Nevada,Grass Valley,46020,"Truckee-Grass Valley, CA",472,"Sacramento-Roseville, CA",,,POINT (-121.055608 39.233477),46020,"Truckee-Grass Valley, CA",558,06057000504,Nevada County,5054,0.148595172140879,0.250374812593703,0.048924731182796,0.076646090534979,0.0,12.2049346994536
06,071,0306,88101,1,PM2.5 - Local Conditions,2000-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; REGIONAL TRANSPORT,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2016-01-01,Y,Y,SLAMS,,0709,Mojave Desert AQMD,1309,34.510961,-117.32554,NAD83,10930.56,913.0,7.6,TOP OF BUILDING,Victorville-Park Avenue,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,40140,"Riverside-San Bernardino-Ontario, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-117.32554 34.510961),40140,"Riverside-San Bernardino-Ontario, CA",7957,06071009914,San Bernardino County,2685,0.757914338919926,0.701554797117937,0.077047850770479,0.118549511854951,0.037986704653371,9.96293770491803
06,025,0007,88101,1,PM2.5 - Local Conditions,2003-12-15,2021-05-27,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016-04-02,,,,,0942,San Diego County Air Pollution Control District,91801,32.97833,-115.53917,WGS84,0.01,0.0,2.29,TOP OF BUILDING,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,20940,"El Centro, CA",,,,,POINT (-115.53917 32.97833),20940,"El Centro, CA",1171,06025010600,Imperial County,7833,0.789480403421422,0.35039420964198,0.058634772462077,0.110591583655214,0.14065840102608,10.1937696721311
06,037,1103,88101,3,PM2.5 - Local Conditions,2008-01-01,,All (2008-01-01 - 2008-07-31),,,,OTHER,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-01-01,,,SLAMS,,0972,South Coast Air Quality Management District,1081,34.06659,-118.22688,WGS84,0.0,87.0,,,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.22688 34.06659),31080,"Los Angeles-Long Beach-Anaheim, CA",5,06037206010,Los Angeles County,3729,0.886564762670957,0.519442209707696,0.16209371042634,0.360350492880613,0.270557029177719,13.3477
06,079,8001,88101,3,PM2.5 - Local Conditions,2009-06-01,2015-02-24,,AREA,URBAN SCALE,4 KM TO 50 KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2009-06-01,,,,,0946,San Luis Obispo County APCD,1415,35.49158,-120.66804,WGS84,15.0,277.0,5.8,TOP OF BUILDING,Atascadero (original site),"6005 LEWIS AVENUE, ATASCADERO, CA 93422",California,San Luis Obispo,Atascadero,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",,,,,POINT (-120.66804 35.49158),42020,"San Luis Obispo-Paso Robles, CA",6358,06079012502,San Luis Obispo County,5840,0.300513698630137,0.348466678088059,0.053701938353988,0.033202614379085,0.018766756032172,9.199059836065572
06,073,1008,88101,3,PM2.5 - Local Conditions,2009-07-01,,All (2009-07-01 - 2010-04-30); All (2022-08-30 - 2023-07-05),AREA,URBAN SCALE,4 KM TO 50 KM,HIGHEST CONCENTRATION; UPWIND BACKGROUND,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-07-06,Y,,SLAMS,,0942,San Diego County Air Pollution Control District,1359,33.217046,-117.396249,WGS84,5.0,16.0,5.0,TOP OF BUILDING,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.396249 33.217046),41740,"San Diego-Chula Vista-Carlsbad, CA",6059,06073018700,San Diego County,38907,0.532192150512761,0.402879034130485,0.170945395273024,0.014278869190225,0.03600987367504,11.6086221311475
06,081,1001,88101,3,PM2.5 - Local Conditions,2009-10-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2009-10-01,Y,,SLAMS,,0086,Bay Area Air Quality Management District,1419,37.482934,-122.20337,WGS84,20.0,3.0,5.5,TOP OF BUILDING,Redwood City,897 BARRON AVE.,California,San Mateo,Redwood City,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,,POINT (-122.20337 37.482934),41860,"San Francisco-Oakland-Fremont, CA",6806,06081610500,San Mateo County,4729,0.893212095580461,0.206809050539226,0.070559610705596,0.344496124031008,0.109386548410939,10.1879740437158
06,029,0010,88101,3,PM2.5 - Local Conditions,2006-08-27,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-01-21,Y,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,1008,35.385574,-119.015009,WGS84,3.04,151.0,5.0,TOP OF BUILDING,Bakersfield-Golden / M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,12540,"Bakersfield, CA",,,,,POINT (-119.015009 35.385574),12540,"Bakersfield-Delano, CA",3274,06029000603,Kern County,2272,0.747799295774648,0.744652406417112,0.28099173553719,0.483346872461414,0.047158403869407,16.7374199453552
06,031,1004,88101,3,PM2.5 - Local Conditions,2010-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2020-08-01,Y,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,1040,36.31567,-119.643447,NAD83,3.04,99.0,4.2,TOP OF BUILDING,Hanford-Irwin,"807 SOUTH IRWIN ST., HANFORD",California,Kings,Hanford,25260,"Hanford-Corcoran, CA",546,"Visalia-Porterville-Hanford, CA",,,POINT (-119.643447 36.31567),25260,"Hanford-Corcoran, CA",376,06031001100,Kings County,6373,0.943197865997176,0.68248978308708,0.121972699251431,0.458428899082569,0.2526790750141,19.7471975409836
06,001,0007,88101,3,PM2.5 - Local Conditions,2011-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2011-01-01,Y,,SLAMS,,0086,Bay Area Air Quality Management District,860,37.687526,-121.784217,WGS84,109305.56,137.0,5.1,TOP OF BUILDING,Livermore,793 Rincon Ave.,California,Alameda,Livermore,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,,POINT (-121.784217 37.687526),41860,"San Francisco-Oakland-Fremont, CA",8539,06001451404,Alameda County,6631,0.683607299049917,0.228371597993006,0.054198473282443,0.17639046538025,0.111835973904939,11.5149950819672
06,013,1004,88101,3,PM2.5 - Local Conditions,2012-12-10,,,AREA,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-12-10,Y,,SLAMS,,0086,Bay Area Air Quality Management District,91266,37.9604,-122.356811,WGS84,20.0,20.0,6.0,TOP OF BUILDING,San Pablo,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,,POINT (-122.356811 37.9604),41860,"San Francisco-Oakland-Fremont, CA",8600,06013368002,Contra Costa County,4102,0.948074110190151,0.325694783032667,0.062295081967213,0.247114151346729,0.17402376910017,10.840825136612
06,111,0007,88101,3,PM2.5 - Local Conditions,2012-01-07,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-01-07,Y,,SLAMS,,1118,Ventura County APCD,1608,34.210169,-118.870509,NAD83,0.0,244.0,,TOP OF BUILDING,Thousand Oaks,"2323 Moorpark Road, Thousand Oaks, CA  91360",California,Ventura,Thousand Oaks,37100,"Oxnard-Thousand Oaks-Ventura, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.870509 34.210169),37100,"Oxnard-Thousand Oaks-Ventura, CA",4854,06111006600,Ventura County,4373,0.32975074319689,0.110391113168248,0.039078156312625,0.042588312974579,0.0,8.19701836065574
06,111,1004,88101,3,PM2.5 - Local Conditions,2011-11-29,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2011-11-29,Y,Y,SLAMS,,1118,Ventura County APCD,1614,34.44806,-119.2313,NAD83,910.88,262.0,,TOP OF BUILDING,Ojai - East Ojai Ave,"1201 E. OJAI AVENUE, OJAI, CA  93023",California,Ventura,Ojai,37100,"Oxnard-Thousand Oaks-Ventura, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-119.2313 34.44806),37100,"Oxnard-Thousand Oaks-Ventura, CA",4933,06111000902,Ventura County,2768,0.254335260115607,0.276734104046243,0.0390625,0.058093346573982,0.018672199170124,7.11128095628415
06,037,4004,88101,3,PM2.5 - Local Conditions,2012-01-01,2022-04-30,,,URBAN SCALE,4 KM TO 50 KM,OTHER,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2016-01-01,Y,Y,SLAMS,,0972,South Coast Air Quality Management District,91659,33.79236,-118.17533,WGS84,0.1,6.0,2.0,GROUND LEVEL SUPPORT,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.17533 33.79236),31080,"Los Angeles-Long Beach-Anaheim, CA",7316,06037573300,Los Angeles County,3856,0.963174273858921,0.702830188679245,0.110889774236388,0.427167113494191,0.122244488977956,13.6995989071038
06,087,1005,88101,3,PM2.5 - Local Conditions,2014-10-23,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2014-10-01,Y,,SLAMS,,0721,Monterey Bay Unified APCD,97805,37.06315,-122.083092,NAD83,3.0,108.0,,TOP OF BUILDING,San Lorenzo Valley Middle School,"7179 Hacienda Way, Felton CA 95018",California,Santa Cruz,Not in a City,42100,"Santa Cruz-Watsonville, CA",488,"San Jose-San Francisco-Oakland, CA",,,POINT (-122.083092 37.06315),42100,"Santa Cruz-Watsonville, CA",2695,06087120302,Santa Cruz County,3729,0.128452668275677,0.221164309031556,0.124935199585277,0.01468253968254,0.0,9.1830831147541
06,073,1022,88101,1,PM2.5 - Local Conditions,2016-06-01,,,,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,545,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2019-10-28,,,SLAMS,NCORE,0942,San Diego County Air Pollution Control District,100976,32.789565,-116.944308,NAD83,4.0,143.0,7.0,TOP OF BUILDING,El Cajon - Lexington Elementary School,533 First Street,California,San Diego,El Cajon,41740,"San Diego-Carlsbad, CA",,,,,POINT (-116.944308 32.789565),41740,"San Diego-Chula Vista-Carlsbad, CA",5958,06073015704,San Diego County,4483,0.548070488512157,0.481597144769128,0.060579064587973,0.14141765114663,0.13277428371768,11.0631155737705
06,067,5003,88101,3,PM2.5 - Local Conditions,2017-05-10,,,,URBAN SCALE,4 KM TO 50 KM,UPWIND BACKGROUND,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2017-05-10,Y,,SLAMS,,0145,California Air Resources Board,1283,38.494475,-121.211131,WGS84,151.82,58.0,,,Sloughhouse,"7250 SLOUGHHOUSE ROAD, SLOUGHHOUSE",California,Sacramento,Not in a City,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,,POINT (-121.211131 38.494475),40900,"Sacramento-Roseville-Folsom, CA",259,06067008602,Sacramento County,1683,0.488413547237077,0.112104949314252,0.075965130759651,0.096987509184423,0.08974358974359,12.9765467213115
06,027,0002,88101,2,PM2.5 - Local Conditions,2017-10-10,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017-10-10,,,SLAMS,,0458,Great Basin Unified APCD,971,37.360684,-118.330783,WGS84,0.0,1257.0,3.0,,WMRC/NCORE,"WMRC/NCORE, 3000 E. LINE ST., BISHOP, CA. 93514",California,Inyo,Not in a City,13860,"Bishop, CA",,,,,POINT (-118.330783 37.360684),13860,"Bishop, CA",4651,06027000100,Inyo County,3073,0.484542792059876,0.395045632333768,0.088419405320814,0.152820512820513,0.0,11.4054780601093
06,055,0004,88101,3,PM2.5 - Local Conditions,2018-04-01,2021-05-25,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2018-04-01,,,,,0086,Bay Area Air Quality Management District,104235,38.278849,-122.275024,NAD83,1.0,10.0,4.9,TOP OF BUILDING,Napa Valley College,Magnolia Drive and Route 221,California,Napa,Napa,34900,"Napa, CA",488,"San Jose-San Francisco-Oakland, CA",,,POINT (-122.275024 38.278849),34900,"Napa, CA",4626,06055200900,Napa County,438,0.504566210045662,1.0,0.0,0.490765171503958,0.0,10.7045322404372
06,019,2016,88101,3,PM2.5 - Local Conditions,2020-01-01,,,AREA,MICROSCALE,0 M TO 100 M,HIGHEST CONCENTRATION; POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2020-01-01,Y,,SLAMS,NEAR ROAD,0945,San Joaquin Valley Unified Air Pollution Control District,101123,36.710833,-119.7775,WGS84,1.0,87.0,,OTHER,Fresno-Foundry,2482 Foundry Park Ave,California,Fresno,Fresno,23420,"Fresno, CA",260,"Fresno-Madera, CA",,,POINT (-119.7775 36.710833),23420,"Fresno, CA",2997,06019001100,Fresno County,3166,0.959570435881238,0.787811104020421,0.038223140495868,0.47401484865791,0.199029126213592,19.7573478142077
06,073,1006,88101,3,PM2.5 - Local Conditions,2022-09-08,,All (2022-09-08 - 2023-07-05),AREA,URBAN SCALE,4 KM TO 50 KM,HIGHEST CONCENTRATION; POPULATION EXPOSURE,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-07-06,Y,,SLAMS,,0942,San Diego County Air Pollution Control District,1357,32.842318,-116.768293,NAD83,0.0,627.0,7.5,TOP OF BUILDING,Alpine,"2300 VICTORIA DR., ALPINE",California,San Diego,Alpine,41740,"San Diego-Carlsbad, CA",,,,,POINT (-116.768293 32.842318),41740,"San Diego-Chula Vista-Carlsbad, CA",5403,06073021206,San Diego County,3602,0.252637423653526,0.218269778030734,0.042142857142857,0.027061310782241,0.021885521885522,9.62286448087432
