sensor_index,name,latitude,longitude,pm2.5,geometry,msa_id,msa_name,index_right,tract_geoid,CNTY_NAME,ACSTOTPOP,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,LESSHSPCT,LINGISOPCT,PM25
104714,Luther,38.930576,-121.061966,1.3,POINT (-121.061966 38.930576),40900,"Sacramento-Roseville-Folsom, CA",2581,06061021802,Placer County,6613,0.239679419325571,0.234789391575663,0.029834254143646,0.055663013109822,0.0,12.4887273224044
104716,Trenton Drive,37.714413,-122.06564,0.0,POINT (-122.06564 37.714413),41860,"San Francisco-Oakland-Fremont, CA",5688,06001430200,Alameda County,7713,0.487877609231168,0.092279459955433,0.059214167127836,0.066953868246275,0.042158516020236,11.5018969945355
104726,Collins Lake,39.34209,-121.33178,5.7,POINT (-121.33178 39.34209),49700,"Yuba City, CA",1272,06115041002,Yuba County,3417,0.226514486391572,0.194812849985264,0.039441747572816,0.08557902403496,0.0,14.2071816939891
104884,Lucille Lane,37.306545,-120.5861,1.1,POINT (-120.5861 37.306545),32900,"Merced, CA",5373,06047000702,Merced County,5429,0.466015840854669,0.148277767544668,0.037632301058408,0.12784533832242,0.043239951278928,15.4738893442623
104908,WSLA_AMS_01,34.05121,-118.456215,7.1,POINT (-118.456215 34.05121),31080,"Los Angeles-Long Beach-Anaheim, CA",676,06037980017,Los Angeles County,1379,0.473531544597534,0.911577028258888,0.312925170068027,0.25,0.0,11.5299948087432
104916,SCMP_06,33.703217,-117.77359,5.6,POINT (-117.77359 33.703217),31080,"Los Angeles-Long Beach-Anaheim, CA",3535,06059052533,Orange County,7093,0.618356125757789,0.182715353165092,0.096634093376764,0.044298921417565,0.112648981161092,12.870893715847
104926,SCMP_05,33.6773,-117.99817,4.6,POINT (-117.99817 33.6773),31080,"Los Angeles-Long Beach-Anaheim, CA",3299,06059099309,Orange County,4751,0.310460955588297,0.178488739212797,0.030751708428246,0.08201129335843,0.005607476635514,12.6453745901639
104940,710NR_AMS_01,33.859707,-118.20066,13.4,POINT (-118.20066 33.859707),31080,"Los Angeles-Long Beach-Anaheim, CA",7175,06037571701,Los Angeles County,6655,0.90473328324568,0.529082096334444,0.098800505050505,0.270190170412448,0.149628783552256,14.1475278688525
105018,HenHouse Brewing - Santa Rosa,38.400543,-122.72552,0.1,POINT (-122.72552 38.400543),42220,"Santa Rosa-Petaluma, CA",2186,06097153202,Sonoma County,3299,0.691421642922098,0.283924205378973,0.085836909871245,0.218390804597701,0.14568345323741,9.28690655737705
105168,Summerfield Waldorf School &amp; Farm,38.443287,-122.8106,0.4,POINT (-122.8106 38.443287),42220,"Santa Rosa-Petaluma, CA",2973,06097153005,Sonoma County,6471,0.447071549992273,0.225402227722772,0.038461538461538,0.163496473605471,0.016311166875784,9.03856994535519
105506,Eleanor Way,37.35036,-122.01315,0.9,POINT (-122.01315 37.35036),41940,"San Jose-Sunnyvale-Santa Clara, CA",3491,06085508205,Santa Clara County,3882,0.798557444616177,0.104880581516096,0.040852575488455,0.030064912880082,0.108650519031142,10.9161628415301
105526,Joy Ridge,38.371464,-122.971596,0.4,POINT (-122.971596 38.371464),42220,"Santa Rosa-Petaluma, CA",1188,06097154305,Sonoma County,2173,0.277956741831569,0.153179190751445,0.184065934065934,0.091995221027479,0.0,8.1861825136612
105692,Bahay na Araw,37.758205,-122.47547,3.1,POINT (-122.47547 37.758205),41860,"San Francisco-Oakland-Fremont, CA",4988,06075030301,San Francisco County,6129,0.628813835862294,0.121347201584943,0.051489730980619,0.060293534311781,0.040590405904059,9.81631994535519
105694,Divina Farms,38.790283,-121.01033,2.0,POINT (-121.01033 38.790283),40900,"Sacramento-Roseville-Folsom, CA",876,06017030601,El Dorado County,5331,0.145563684111799,0.116375258507238,0.036164844407065,0.021513002364066,0.018107741059303,12.4790491803279
106120,Bridge Avenue Fruitvale,37.77843,-122.22017,1.3,POINT (-122.22017 37.77843),41860,"San Francisco-Oakland-Fremont, CA",3381,06001407200,Alameda County,6544,0.859413202933985,0.467550485586558,0.063855421686747,0.342934905874348,0.109061313076506,11.198318579235
106382,Brannan and 2nd,37.78241,-122.39042,1.3,POINT (-122.39042 37.78241),41860,"San Francisco-Oakland-Fremont, CA",6505,06075061502,San Francisco County,1901,0.309836927932667,0.323513940031562,0.099636363636364,0.016129032258065,0.041328413284133,10.4865426229508
107364,Sycamore Canyon,34.00333,-118.05477,10.4,POINT (-118.05477 34.00333),31080,"Los Angeles-Long Beach-Anaheim, CA",720,06037501501,Los Angeles County,2022,0.658753709198813,0.125123639960435,0.02391904323827,0.054820415879017,0.021013597033375,14.5185571038251
107548,"2020 SUTTER PL, DAVIS - OUTDOOR (rooftop)",38.56235,-121.771515,6.7,POINT (-121.771515 38.56235),40900,"Sacramento-Roseville-Folsom, CA",6400,06113010505,Yolo County,5114,0.513296832225264,0.115565115369574,0.01109520400859,0.034911961141469,0.060901906090191,13.7299461748634
107574,Sutter Solano Medical Center,38.13121,-122.23767,0.3,POINT (-122.23767 38.13121),46700,"Vallejo, CA",1166,06095251901,Solano County,5762,0.828184658104825,0.365599404318689,0.118637431480031,0.171501925545571,0.048272078990675,11.2450278688525
107576,Sutter Lakeside Hospital,39.105576,-122.90606,0.0,POINT (-122.90606 39.105576),17340,"Clearlake, CA",7153,06033000300,Lake County,4139,0.290166706934042,0.353677621283255,0.088285229202037,0.141756032171582,0.0,9.781234699453552
107578,Sutter Coast Hospital,41.775265,-124.19443,0.3,POINT (-124.19443 41.775265),18860,"Crescent City, CA",7684,06015000104,Del Norte County,2625,0.397333333333333,0.611809523809524,0.097465886939571,0.230563002680965,0.030788177339901,8.56567404371585
107580,"CPMC, Mission Bernal Campus, Roof",37.74759,-122.42162,2.3,POINT (-122.42162 37.74759),41860,"San Francisco-Oakland-Fremont, CA",4376,06075025300,San Francisco County,4545,0.624862486248625,0.157556981633105,0.027401894451962,0.106449921342423,0.04,10.1469393442623
107628,Wedgewood,38.72055,-121.1968,2.0,POINT (-121.1968 38.72055),40900,"Sacramento-Roseville-Folsom, CA",2582,06061020606,Placer County,4325,0.39121387283237,0.054848414718815,0.016585365853659,0.03304347826087,0.0,13.9166945355191
107640,Headlands,37.876205,-122.51432,1.1,POINT (-122.51432 37.876205),41860,"San Francisco-Oakland-Fremont, CA",6265,06041129000,Marin County,2922,0.654004106776181,0.346680355920602,0.050331125827815,0.071391076115486,0.032284768211921,9.60555710382514
107646,Outdoors,37.751167,-122.42671,2.7,POINT (-122.42671 37.751167),41860,"San Francisco-Oakland-Fremont, CA",8883,06075021400,San Francisco County,3500,0.286,0.103142857142857,0.034728033472803,0.014349162965494,0.042590431738623,10.094312568306
107664,Glenshire Pool,39.351753,-120.09884,1.5,POINT (-120.09884 39.351753),46020,"Truckee-Grass Valley, CA",5626,06057001205,Nevada County,5085,0.095181907571288,0.148140861695849,0.073706591070163,0.02079820123665,0.014994232987313,9.34808551912568
107742,EOS 74A,37.89092,-122.44753,1.1,POINT (-122.44753 37.89092),41860,"San Francisco-Oakland-Fremont, CA",6012,06041124200,Marin County,5703,0.201472908995266,0.056251102098395,0.166347992351816,0.001642421398405,0.011904761904762,10.1260136612022
107822,2700 LOW CT FAIRFIELD - OUTDOOR (ROOFTOP),38.23715,-122.085014,1.5,POINT (-122.085014 38.23715),46700,"Vallejo, CA",5076,06095252305,Solano County,6178,0.516186468112658,0.13933495539335,0.020919269298763,0.061196105702364,0.021665864227251,11.4840975409836
107832,Eton Ct,37.851784,-122.24953,3.2,POINT (-122.24953 37.851784),41860,"San Francisco-Oakland-Fremont, CA",3404,06001423800,Alameda County,3425,0.274452554744526,0.124671532846715,0.038732394366197,0.005765765765766,0.023223082336383,11.3017677595628
108004,Brickyard,38.515625,-121.53856,4.1,POINT (-121.53856 38.515625),40900,"Sacramento-Roseville-Folsom, CA",4284,06067004005,Sacramento County,4375,0.625828571428571,0.148946246744021,0.031573754316724,0.051576775714707,0.02952952952953,14.3014745901639
108032,The PLUR Hole,38.576435,-121.267235,1.8,POINT (-121.267235 38.576435),40900,"Sacramento-Roseville-Folsom, CA",7585,06067009011,Sacramento County,5364,0.533743475018643,0.102162565249814,0.014231169732732,0.058902999189408,0.042494481236203,13.9623680327869
108100,Darrell Rd,37.549305,-122.36992,0.2,POINT (-122.36992 37.549305),41860,"San Francisco-Oakland-Fremont, CA",6579,06081605600,San Mateo County,6032,0.496684350132626,0.096118607362985,0.05091044221479,0.011470813153199,0.021848739495798,9.60574043715847
108170,Susan Hills,40.38513,-120.65664,1.4,POINT (-120.65664 40.38513),45000,"Susanville, CA",460,06035040302,Lassen County,4583,0.21208815186559,0.230172795746566,0.052899287894201,0.055772113943028,0.020248203788374,11.854556010929
108176,243,37.44699,-122.21643,0.2,POINT (-122.21643 37.44699),41860,"San Francisco-Oakland-Fremont, CA",8402,06081611400,San Mateo County,4251,0.337802869912962,0.091864224137931,0.015495296070836,0.006671608598962,0.00788643533123,9.988974590163933
108188,Sierra Meadows,37.361744,-119.6965,2.2,POINT (-119.6965 37.361744),23420,"Fresno, CA",5087,06039000103,Madera County,3613,0.195682258510933,0.317004504504505,0.067080045095829,0.068583304468306,0.0,20.0714382513661
108210,Tiffany Green,37.744854,-122.42129,2.6,POINT (-122.42129 37.744854),41860,"San Francisco-Oakland-Fremont, CA",4376,06075025300,San Francisco County,4545,0.624862486248625,0.157556981633105,0.027401894451962,0.106449921342423,0.04,10.1469393442623
108322,Creekside St.,40.514446,-122.36783,2.2,POINT (-122.36783 40.514446),39820,"Redding, CA",1711,06089011100,Shasta County,3347,0.20256946519271,0.191983122362869,0.10392034847542,0.026248941574936,0.0,11.8425852459016
108340,Osage Triangle outside,33.96232,-118.3794,6.5,POINT (-118.3794 33.96232),31080,"Los Angeles-Long Beach-Anaheim, CA",6373,06037277100,Los Angeles County,3149,0.537948555096856,0.081210191082803,0.088032220943613,0.03743797925124,0.075576036866359,12.7365978142077
108362,Burlingame Park,37.57231,-122.35342,0.1,POINT (-122.35342 37.57231),41860,"San Francisco-Oakland-Fremont, CA",2969,06081605502,San Mateo County,2599,0.510965756060023,0.081269349845201,0.059027777777778,0.016756756756757,0.0,9.81361475409836
108378,"Melodia terrace, Carlsbad, CA 92011",33.09524,-117.29682,6.8,POINT (-117.29682 33.09524),41740,"San Diego-Chula Vista-Carlsbad, CA",6456,06073017808,San Diego County,5895,0.344020356234097,0.081830554610412,0.043921568627451,0.004179498460185,0.015378043571123,12.2361459016393
108388,26 Zephyr court  san rafael ca 94903,38.031216,-122.58182,0.4,POINT (-122.58182 38.031216),41860,"San Francisco-Oakland-Fremont, CA",6108,06041107000,Marin County,6334,0.226712977581307,0.064577397910731,0.024404941247364,0.012959866220736,0.005371900826446,9.16812295081967
108398,Bbq deck,38.370518,-122.525734,0.2,POINT (-122.525734 38.370518),42220,"Santa Rosa-Petaluma, CA",1192,06097150501,Sonoma County,2828,0.156294200848656,0.203119461183977,0.037012113055182,0.022538552787663,0.045705279747833,9.82108606557377
108426,Schilling Robotics,38.551125,-121.71201,1.3,POINT (-121.71201 38.551125),40900,"Sacramento-Roseville-Folsom, CA",188,06113010610,Yolo County,4031,0.542297196725378,0.46025,0.073250135648399,0.080696928014672,0.063715627095909,13.6854218579235
108494,North Fitch Mtn,38.6231,-122.83819,2.6,POINT (-122.83819 38.6231),42220,"Santa Rosa-Petaluma, CA",1195,06097153905,Sonoma County,3410,0.269208211143695,0.201466275659824,0.112320916905444,0.054891710231516,0.0,9.30634890710382
108516,City of Berkeley Fire Station 3,37.858257,-122.25258,2.1,POINT (-122.25258 37.858257),41860,"San Francisco-Oakland-Fremont, CA",3403,06001423700,Alameda County,3606,0.395729339988907,0.227701993704092,0.054114994363021,0.004613018964634,0.03402489626556,11.3059303278689
108524,Summit Ridge PF,39.26622,-120.9035,2.0,POINT (-120.9035 39.26622),46020,"Truckee-Grass Valley, CA",1978,06057000701,Nevada County,7377,0.107767385115901,0.224345940084045,0.056179775280899,0.026684681641615,0.0,11.1919866120219
108530,Douglas &amp; Kingsgate,38.749233,-121.20985,1.7,POINT (-121.20985 38.749233),40900,"Sacramento-Roseville-Folsom, CA",2580,06061020604,Placer County,5999,0.245207534589098,0.125463118895251,0.036697247706422,0.00828655439722,0.0,13.8207923497268
108540,City of Berkeley Fire Station 4,37.888615,-122.27607,1.2,POINT (-122.27607 37.888615),41860,"San Francisco-Oakland-Fremont, CA",3295,06001421400,Alameda County,1638,0.224664224664225,0.173513182096873,0.0,0.025894897182026,0.0,11.2864614754098
108614,Flying Pig,34.435,-119.722115,14.9,POINT (-119.722115 34.435),42200,"Santa Maria-Santa Barbara, CA",5452,06083000302,Santa Barbara County,4331,0.513738166705149,0.270334928229665,0.030100334448161,0.115443192202254,0.05378590078329,8.21918830601093
108628,22nd Ave Outdoor,37.79615,-122.22741,2.0,POINT (-122.22741 37.79615),41860,"San Francisco-Oakland-Fremont, CA",4078,06001405700,Alameda County,3522,0.849517319704713,0.386564190150868,0.052446011458792,0.178779634667703,0.0578073089701,11.1929795081967
108636,Outside,37.232243,-122.14726,0.4,POINT (-122.14726 37.232243),42100,"Santa Cruz-Watsonville, CA",2698,06087120500,Santa Cruz County,5686,0.231797397115723,0.114417286574566,0.069718731298624,0.006386861313869,0.007178106774338,9.477382786885252
108656,Filamina,38.47138,-122.75783,0.0,POINT (-122.75783 38.47138),42220,"Santa Rosa-Petaluma, CA",7569,06097152905,Sonoma County,4138,0.413726437892702,0.133397776703722,0.073563218390805,0.052152607630382,0.017916390179164,9.304398907103828
108702,Fourtress,38.243534,-122.699776,0.5,POINT (-122.699776 38.243534),42220,"Santa Rosa-Petaluma, CA",2607,06097151100,Sonoma County,5065,0.256860809476802,0.191423881821912,0.070051160960252,0.06743467266086,0.043899657924743,8.91613715846995
108798,Strawberry Lane,38.794,-120.14569,0.9,POINT (-120.14569 38.794),40900,"Sacramento-Roseville-Folsom, CA",8513,06017031900,El Dorado County,85,0.058823529411765,0.082352941176471,0.0,0.0,0.046511627906977,9.1682999726776
108818,Pumpshed,38.462696,-122.86374,0.0,POINT (-122.86374 38.462696),42220,"Santa Rosa-Petaluma, CA",1197,06097153712,Sonoma County,2019,0.282813273897969,0.241208519068846,0.161874334398296,0.008825526137135,0.0,8.82152704918033
108846,TRUS,36.4436,-118.9031,8.0,POINT (-118.9031 36.4436),47300,"Visalia, CA",1005,06107000101,Tulare County,2680,0.191791044776119,0.119402985074627,0.046613255644574,0.014409221902017,0.0,19.42918060109289
108902,Witter Ranch,38.638596,-121.53174,1.9,POINT (-121.53174 38.638596),40900,"Sacramento-Roseville-Folsom, CA",7575,06067007016,Sacramento County,5308,0.785041446872645,0.376601356443105,0.056567957479119,0.154914239041655,0.094181163767247,14.7100521857923
109068,Fox Den 2,39.761154,-121.83193,3.3,POINT (-121.83193 39.761154),17020,"Chico, CA",5088,06007000102,Butte County,4266,0.341068917018284,0.375029335836658,0.02678120262759,0.077946065755449,0.06508875739645,16.1149773224044
109072,Spottswoode Vineyard,38.49806,-122.475235,0.1,POINT (-122.475235 38.49806),34900,"Napa, CA",2550,06055201602,Napa County,2980,0.192281879194631,0.153872515421522,0.030342156229826,0.099922239502333,0.072809278350515,10.3035128415301
109094,Sunnyarts-4,37.35658,-122.02109,0.5,POINT (-122.02109 37.35658),41940,"San Jose-Sunnyvale-Santa Clara, CA",5745,06085508503,Santa Clara County,6212,0.809884095299421,0.08478721669656,0.017900732302685,0.022935779816514,0.125386996904025,10.8192576502732
109124,Richardson Way + Dawn Court,37.87547,-122.52991,0.6,POINT (-122.52991 37.87547),41860,"San Francisco-Oakland-Fremont, CA",6015,06041128100,Marin County,7360,0.234239130434783,0.088858695652174,0.049845837615622,0.041114575214341,0.021533811862486,9.442666666666668
109136,Vineyard Hill,37.41017,-122.25081,0.0,POINT (-122.25081 37.41017),41860,"San Francisco-Oakland-Fremont, CA",8422,06081613400,San Mateo County,3067,0.132050864036518,0.117395593554752,0.075914423740511,0.011859582542694,0.0,9.38238879781421
109182,Cloud's Rest,37.150047,-122.00445,1.2,POINT (-122.00445 37.150047),42100,"Santa Cruz-Watsonville, CA",2698,06087120500,Santa Cruz County,5686,0.231797397115723,0.114417286574566,0.069718731298624,0.006386861313869,0.007178106774338,9.477382786885252
109192,Green Hills Baseball,37.60592,-122.404594,1.1,POINT (-122.404594 37.60592),41860,"San Francisco-Oakland-Fremont, CA",8416,06081604500,San Mateo County,3756,0.612886048988285,0.126242277733011,0.04223806911684,0.08964507866813,0.05645784996133,9.54560792349727
109310,tandb2,38.68519,-120.68989,2.0,POINT (-120.68989 38.68519),40900,"Sacramento-Roseville-Folsom, CA",873,06017031404,El Dorado County,2396,0.137729549248748,0.208139041966935,0.084522502744237,0.019762845849802,0.0,10.7814756830601
109312,Murray Park,37.944565,-122.54759,0.0,POINT (-122.54759 37.944565),41860,"San Francisco-Oakland-Fremont, CA",7330,06041120001,Marin County,1615,0.204334365325077,0.160990712074303,0.007960199004975,0.024907749077491,0.015580736543909,9.3036606557377
109320,Windsor Senior Center,38.553062,-122.81092,0.1,POINT (-122.81092 38.553062),42220,"Santa Rosa-Petaluma, CA",7573,06097153804,Sonoma County,3662,0.3399781540142,0.109503003823048,0.028985507246377,0.03304347826087,0.0,9.2388281420765
109326,9th and St John,37.341553,-121.88287,0.8,POINT (-121.88287 37.341553),41940,"San Jose-Sunnyvale-Santa Clara, CA",5100,06085501000,Santa Clara County,5003,0.783130121926844,0.363945578231293,0.055454213790587,0.287207702888583,0.119428090832632,11.4370633879781
109366,563 Everett,37.809338,-121.981674,1.8,POINT (-121.981674 37.809338),41860,"San Francisco-Oakland-Fremont, CA",3209,06013345105,Contra Costa County,6233,0.378469436868282,0.044162518066485,0.025142474019444,0.032719836400818,0.023366714353839,11.7009857923497
109396,471 Sherwood Way,37.4505,-122.17354,0.4,POINT (-122.17354 37.4505),41860,"San Francisco-Oakland-Fremont, CA",1165,06081612500,San Mateo County,4524,0.466180371352785,0.119584438549956,0.038004750593824,0.012785072563925,0.048939641109299,10.2572226775956
109416,Carbonera,36.997307,-122.0149,2.8,POINT (-122.0149 36.997307),42100,"Santa Cruz-Watsonville, CA",3098,06087121200,Santa Cruz County,6718,0.201696933611194,0.179191616766467,0.08201554543018,0.0489954899549,0.0,9.09562322404372
109506,"Sign Hill, Stonegate",37.664787,-122.42493,2.5,POINT (-122.42493 37.664787),41860,"San Francisco-Oakland-Fremont, CA",2989,06081602001,San Mateo County,3946,0.691079574252408,0.125512295081967,0.003000428632662,0.119117169750081,0.07468605419696,9.78066721311475
109520,Oak Meadow Court,37.300407,-122.04255,0.4,POINT (-122.04255 37.300407),41940,"San Jose-Sunnyvale-Santa Clara, CA",5667,06085507808,Santa Clara County,5811,0.817931509206677,0.063092570246509,0.030656447850716,0.023733333333333,0.088675213675214,10.4466508196721
109522,Neal,37.656963,-121.86917,0.8,POINT (-121.86917 37.656963),41860,"San Francisco-Oakland-Fremont, CA",5974,06001450741,Alameda County,5742,0.549808429118774,0.241170174812701,0.022616562282533,0.07334167709637,0.095723014256619,11.5421382513661
109528,Hester Creek,37.088043,-121.94188,2.7,POINT (-121.94188 37.088043),42100,"Santa Cruz-Watsonville, CA",2685,06087121000,Santa Cruz County,3090,0.182847896440129,0.118223383409536,0.044211751018034,0.017152658662093,0.01097972972973,9.64059972677596
109532,Pixie’s House,38.642345,-121.73274,2.9,POINT (-121.73274 38.642345),40900,"Sacramento-Roseville-Folsom, CA",189,06113011208,Yolo County,7761,0.540523128462827,0.081427015250545,0.041729135432284,0.110066253472964,0.068044788975022,14.1518032786885
109534,Stockbridge and Yellowstone,37.298393,-121.97067,0.3,POINT (-121.97067 37.298393),41940,"San Jose-Sunnyvale-Santa Clara, CA",5866,06085506605,Santa Clara County,4397,0.645440072776893,0.144644075506027,0.034131031777168,0.110634648370497,0.120857699805068,10.861918579235
109542,190 Montgomery Rd,38.396294,-122.8706,0.0,POINT (-122.8706 38.396294),42220,"Santa Rosa-Petaluma, CA",1979,06097153602,Sonoma County,3824,0.211297071129707,0.189005235602094,0.030762167125803,0.05,0.006900878293601,8.58055300546448
109582,Woodward Bunker - outside,39.336426,-120.35057,1.9,POINT (-120.35057 39.336426),46020,"Truckee-Grass Valley, CA",1976,06057000900,Nevada County,3765,0.179814077025232,0.327609337268581,0.021739130434783,0.043449197860963,0.0,10.3375683060109
109604,Deer Hills,38.670525,-120.897415,1.6,POINT (-120.897415 38.670525),40900,"Sacramento-Roseville-Folsom, CA",5929,06017030804,El Dorado County,6677,0.214916878837801,0.16264789576157,0.029159519725557,0.057137088633152,0.0,12.0661822404372
109610,Owl Creek,39.271236,-121.12006,12.7,POINT (-121.12006 39.271236),46020,"Truckee-Grass Valley, CA",1976,06057000900,Nevada County,3765,0.179814077025232,0.327609337268581,0.021739130434783,0.043449197860963,0.0,10.3375683060109
109612,Honey,38.62851,-121.23184,0.8,POINT (-121.23184 38.62851),40900,"Sacramento-Roseville-Folsom, CA",8576,06067008702,Sacramento County,3147,0.224022878932316,0.03844931680966,0.011673151750973,0.007496251874063,0.033707865168539,14.0878745901639
109616,Burners for Local Action,33.919846,-118.42096,9.3,POINT (-118.42096 33.919846),31080,"Los Angeles-Long Beach-Anaheim, CA",7664,06037620102,Los Angeles County,3624,0.348509933774834,0.092163355408389,0.061057334326136,0.012457912457912,0.003961516694963,12.1188396174863
109624,EPtronics,33.855965,-118.28898,11.5,POINT (-118.28898 33.855965),31080,"Los Angeles-Long Beach-Anaheim, CA",7124,06037543501,Los Angeles County,6280,0.934713375796178,0.2792965627498,0.048070841239722,0.17854020979021,0.11546499477534,13.274400273224
109630,Alexander Valley,38.661427,-122.85237,0.0,POINT (-122.85237 38.661427),42220,"Santa Rosa-Petaluma, CA",1195,06097153905,Sonoma County,3410,0.269208211143695,0.201466275659824,0.112320916905444,0.054891710231516,0.0,9.30634890710382
109636,Lasers-durazno,37.399975,-122.20063,0.4,POINT (-122.20063 37.399975),41860,"San Francisco-Oakland-Fremont, CA",6565,06081613200,San Mateo County,6851,0.249306670559042,0.075949367088608,0.044481605351171,0.066400304414003,0.003937007874016,9.55900983606557
109654,Sierra,37.386448,-122.07971,0.4,POINT (-122.07971 37.386448),41940,"San Jose-Sunnyvale-Santa Clara, CA",6203,06085509600,Santa Clara County,3630,0.592561983471074,0.221578366445916,0.014157014157014,0.046545454545455,0.076518691588785,10.6150049180328
109694,Blossom Valley - Sakamoto,37.229485,-121.833176,0.9,POINT (-121.833176 37.229485),41940,"San Jose-Sunnyvale-Santa Clara, CA",2298,06085512045,Santa Clara County,5244,0.575896262395118,0.090839694656489,0.038433908045977,0.100273224043716,0.090216754540129,10.8589551912568
109702,38 Van Tassel Lane,37.912712,-122.18736,0.0,POINT (-122.18736 37.912712),41860,"San Francisco-Oakland-Fremont, CA",3145,06013354002,Contra Costa County,6943,0.236065101541121,0.101175787487299,0.051661730832511,0.02526031623602,0.055966209081309,11.4690010928962
109704,Cranfield,37.50435,-122.28698,0.5,POINT (-122.28698 37.50435),41860,"San Francisco-Oakland-Fremont, CA",8479,06081609601,San Mateo County,3675,0.38530612244898,0.090884353741497,0.0973630831643,0.029976019184652,0.009419152276295,9.80985382513661
109710,Old Stable,37.877125,-122.03799,1.1,POINT (-122.03799 37.877125),41860,"San Francisco-Oakland-Fremont, CA",3211,06013343003,Contra Costa County,3847,0.207694307252404,0.057447361580452,0.040351784790481,0.016094420600858,0.012931034482759,11.663193989071
109712,Hydesville,40.56014,-124.08478,0.9,POINT (-124.08478 40.56014),21700,"Eureka-Arcata, CA",3343,06023010902,Humboldt County,4145,0.160675512665862,0.299733462563606,0.120854412591343,0.069834183673469,0.0,8.75095054644809
109718,Windcrest,37.670033,-122.42157,1.1,POINT (-122.42157 37.670033),41860,"San Francisco-Oakland-Fremont, CA",2959,06081602002,San Mateo County,4036,0.860009910802775,0.184836471754212,0.009818360333824,0.206305688827964,0.027003484320557,9.81615327868852
109856,Moongoat,37.0232,-121.9364,2.6,POINT (-121.9364 37.0232),42100,"Santa Cruz-Watsonville, CA",2687,06087122001,Santa Cruz County,5293,0.202909503117325,0.090114068441065,0.048201705598813,0.047720042417815,0.024261603375527,9.24001010928962
109946,Madrone,38.34566,-122.49405,1.1,POINT (-122.49405 38.34566),42220,"Santa Rosa-Petaluma, CA",1559,06097150502,Sonoma County,1322,0.263993948562784,0.254474708171206,0.091310751104566,0.044830741079597,0.0,10.0432590163934
109948,North Tustin,33.77101,-117.78996,9.1,POINT (-117.78996 33.77101),31080,"Los Angeles-Long Beach-Anaheim, CA",4087,06059075604,Orange County,7039,0.374627077709902,0.070900824097755,0.043013856812933,0.033734464391399,0.0,13.473206284153
109950,1765 Sequoia Avenue,39.140633,-120.154045,2.4,POINT (-120.154045 39.140633),40900,"Sacramento-Roseville-Folsom, CA",7714,06061022100,Placer County,904,0.081858407079646,0.064159292035398,0.007058823529412,0.0,0.0,9.18355142076503
109952,1045o,38.46301,-122.68861,0.2,POINT (-122.68861 38.46301),42220,"Santa Rosa-Petaluma, CA",787,06097152401,Sonoma County,4417,0.264885669006113,0.06615139804501,0.007596067917784,0.011795166858458,0.022288261515602,9.57542950819672
109954,Golden gate heights 12th ave,37.75192,-122.468864,2.5,POINT (-122.468864 37.75192),41860,"San Francisco-Oakland-Fremont, CA",4989,06075030302,San Francisco County,3742,0.629609834313201,0.083378016085791,0.055425082198215,0.054703135423616,0.047093451066961,9.77644426229508
109962,142 Sutcliffe Circle,38.653313,-121.16499,5.8,POINT (-121.16499 38.653313),40900,"Sacramento-Roseville-Folsom, CA",7242,06067008508,Sacramento County,9356,0.552800342026507,0.110046301281361,0.052925366962994,0.024759284731774,0.039925140361822,13.2570445355191
109966,Snow Crest,39.1788,-120.21468,0.7,POINT (-120.21468 39.1788),40900,"Sacramento-Roseville-Folsom, CA",4730,06061022014,Placer County,1651,0.087825560266505,0.232586311326469,0.061835748792271,0.045353159851301,0.0,9.6536781420765
109972,Del Monte,38.905735,-121.06219,3.1,POINT (-121.06219 38.905735),40900,"Sacramento-Roseville-Folsom, CA",2584,06061020300,Placer County,4442,0.25011256190905,0.369479768786127,0.008363826450601,0.133640552995392,0.044092465753425,12.6975158469945
109984,Moon Lake,38.699387,-120.712944,0.9,POINT (-120.712944 38.699387),40900,"Sacramento-Roseville-Folsom, CA",873,06017031404,El Dorado County,2396,0.137729549248748,0.208139041966935,0.084522502744237,0.019762845849802,0.0,10.7814756830601
110014,UC Berkeley Central Sierra Snow Lab,39.32548,-120.36752,1.5,POINT (-120.36752 39.32548),46020,"Truckee-Grass Valley, CA",1976,06057000900,Nevada County,3765,0.179814077025232,0.327609337268581,0.021739130434783,0.043449197860963,0.0,10.3375683060109
110024,Mid Echo,37.56425,-122.300026,0.6,POINT (-122.300026 37.56425),41860,"San Francisco-Oakland-Fremont, CA",6661,06081607702,San Mateo County,3299,0.741739921188239,0.23792160437557,0.04984984984985,0.149130074565037,0.109243697478992,10.0453193989071
110026,Maude Ave,37.249077,-121.99884,1.3,POINT (-121.99884 37.249077),41940,"San Jose-Sunnyvale-Santa Clara, CA",5063,06085507301,Santa Clara County,6820,0.567888563049853,0.078689982216953,0.046645367412141,0.019301097114994,0.09792767167818,10.3749505464481
110028,Hecate house,37.254963,-121.949,1.0,POINT (-121.949 37.254963),41940,"San Jose-Sunnyvale-Santa Clara, CA",3514,06085502704,Santa Clara County,4143,0.59111754767077,0.071882640586797,0.023674242424242,0.0259698621353,0.068152031454784,10.7483792349727
110034,Romford &amp; Chiswell,38.569725,-121.319016,1.6,POINT (-121.319016 38.569725),40900,"Sacramento-Roseville-Folsom, CA",422,06067009004,Sacramento County,3856,0.51893153526971,0.298414348843254,0.051282051282051,0.139708629062383,0.154723127035831,14.266612295082
